direction,unit,peak_rate,peak_pos,mean_rate,sparsity,si,si_thresh,si_p,width,stability,is_place,is_place_strict
leftward,177,0.5196609018618334,0.54,0.07571094152917954,0.23991776487020758,1.732556779809996,1.775221844535295,0.018,0.15999999999999998,-0.03783960157112669,False,False
leftward,179,34.93686505530673,1.18,9.794105426287611,0.4263188925713121,0.9714228404955864,0.13305135794190182,0.0,0.3999999999999999,0.9868324595443099,True,True
leftward,180,1.4726815710467571,0.26,0.46820862953488274,0.420056497873324,1.0980681901101566,0.7645773329851968,0.0,0.5199999999999999,0.41015937114594364,True,True
leftward,181,7.011142446252115,0.02,0.4534747116100317,0.11968105665484371,2.19718949645947,0.5829989832672561,0.0,0.07999999999999999,0.9372877730703026,True,True
leftward,182,30.87177747328646,1.1,9.024778445634006,0.4256013764281464,1.0247676030134345,0.15089397611313238,0.0,0.43999999999999995,0.9884818707250541,True,True
leftward,183,0.0,0.02,0.0,,,3.714885781236516,0.0,1.5999999999999996,,False,False
leftward,186,2.2426549132842273,1.58,0.37951964020636864,0.36498100074323253,0.993842447293072,1.009183155300085,0.012,0.11999999999999998,0.5063630925125944,False,False
leftward,201,5.315758771231918,0.1,1.12900649088909,0.39476183826511985,0.7859404002027264,0.19306662254619325,0.0,0.19999999999999996,0.9349176798596066,True,True
leftward,202,6.909533805496507,0.62,4.475799873745262,0.8620055435922233,0.17377954865661374,0.057569396104581415,0.0,1.2399999999999998,0.6665629912965213,True,True
leftward,203,7.07472048520782,0.14,1.7695767914193463,0.3632051980720917,1.092676952827211,0.24249859984539698,0.0,0.31999999999999995,0.8863714889064943,True,True
leftward,204,4.913447265521945,0.06,1.0622740593381486,0.42247902351846345,0.6981502664126789,0.19589121022632808,0.0,0.15999999999999998,0.8856485462045581,True,True
leftward,211,6.943753292525852,1.58,0.713257306053332,0.21695427536561362,1.4773398608738137,0.47905124097688984,0.0,0.07999999999999999,0.9217859794948354,True,True
leftward,215,16.282609381031808,1.46,4.692593128873775,0.35530519065305444,1.2227739637945885,0.20081261312171708,0.0,0.43999999999999995,0.9488804004673138,True,True
leftward,216,0.4490454792193584,1.34,0.06171326607507207,0.2608009541063654,1.5807079511612392,2.095243171507806,0.286,0.11999999999999998,0.29998225456373706,False,False
leftward,217,4.00978596897743,1.58,0.20955583580587628,0.07440711928928391,3.1172970159942337,1.2903975591029921,0.0,0.07999999999999999,0.8985473162118802,True,True
leftward,219,3.4020664333172097,1.34,0.8940405316773145,0.48142527122996437,0.652186862616279,0.3748183381974422,0.0,0.27999999999999997,0.3470354867601264,True,True
leftward,220,1.1545007570296377,1.58,0.0756084769641552,0.1291687244573988,2.193622663842797,1.9659066676402757,0.006,0.039999999999999994,0.9267992934609607,True,True
leftward,221,0.0,0.02,0.0,,,3.714885781236516,0.0,1.5999999999999996,,False,False
leftward,222,11.069036134343271,0.02,1.8847601004694354,0.3643244488042746,0.8681293355147865,0.1301261966426092,0.0,0.11999999999999998,0.9246231245566768,True,True
leftward,225,3.2351432294059657,1.58,0.320910275308362,0.21956824061988672,1.5539965156918458,0.7372328624802557,0.0,0.07999999999999999,0.9292545366922604,True,True
leftward,229,6.088294555079414,0.7,1.4465321929454253,0.36802257835167373,1.1275438292554547,0.19895548444684166,0.0,0.35999999999999993,0.9318948996974975,True,True
leftward,237,0.5332990545894121,0.66,0.13662918063268206,0.5175730852230335,0.7788875658668323,1.0542837699979102,0.126,0.11999999999999998,-0.10200589206839705,False,False
leftward,238,14.35939449695516,0.8200000000000001,3.5501160991346827,0.3626697638783219,1.2684497458285886,0.17125912850209138,0.0,0.31999999999999995,0.9755814004615732,True,True
leftward,240,13.494255446370357,0.74,4.0571472824251105,0.5170625344020894,0.6206891069704196,0.13999817652890295,0.0,0.31999999999999995,0.9306871093769469,True,True
leftward,242,5.4938690280809155,0.45999999999999996,1.076263147364426,0.3724102886359355,0.8895558979267287,0.3148065591383065,0.0,0.19999999999999996,0.8400865060544673,True,True
leftward,253,0.5145954239160971,1.3,0.11153757919269655,0.3201839895229562,1.570356724731322,1.3849782590696929,0.0,0.23999999999999996,0.46915038210869414,False,False
leftward,255,0.6702916624288208,0.42000000000000004,0.18951273383738665,0.5452949551538022,0.5993113212840036,0.8729029427347296,0.164,0.19999999999999996,0.2670064111678866,False,False
leftward,257,6.408624891824567,0.8200000000000001,3.6361406942608125,0.8983918799452028,0.08094943174073309,0.06536892023020582,0.0,0.4799999999999999,0.7054058720824634,True,True
leftward,258,11.37568560153591,0.74,5.66163785184698,0.7813323373869091,0.2436969422017655,0.04763219712865765,0.0,0.3999999999999999,0.8380917503387214,True,True
leftward,259,3.802693618204072,0.22,2.358437839541362,0.9442428745483271,0.04973994139852456,0.0776333645987584,0.23,0.43999999999999995,0.13612464838866128,False,False
leftward,263,5.163927515855988,0.33999999999999997,0.9795714273748628,0.29034817694753057,1.4151573297004458,0.5703752119846444,0.0,0.23999999999999996,0.9697971480495734,True,True
leftward,264,0.18557495605914778,0.94,0.031973085800842314,0.2614539608160638,1.8372709915866032,2.585819721972273,0.494,0.11999999999999998,-0.1417691570136285,False,False
leftward,266,0.7953742352787927,1.58,0.13916175988209242,0.31124302708701657,1.3951593517077276,1.9975911927127779,0.346,0.07999999999999999,0.24281496181835904,False,False
leftward,268,3.613239551242103,1.3,1.2364748791443267,0.6491495241255364,0.3970184408208882,0.36565188879844535,0.008,0.23999999999999996,0.48029574583463097,True,True
leftward,269,1.361748459455317,0.78,0.3658231451438704,0.559564791983875,0.6128284224638603,0.4572521743492096,0.0,0.19999999999999996,0.23819068356533613,True,False
leftward,270,0.9337470919153634,1.58,0.19206444458275826,0.41308865577339693,0.8338063647279335,0.83683556107623,0.012,0.07999999999999999,0.5021564097472875,False,False
leftward,271,0.5130796821312531,0.5800000000000001,0.20128334110176324,0.7238701447342621,0.3273132428956176,0.8880016571204957,0.858,0.31999999999999995,-0.34810551726980093,False,False
leftward,272,3.5638482448821174,1.58,0.8933031417351562,0.5020073438729822,0.6385221862970715,0.21981165169056938,0.0,0.19999999999999996,0.5284817107674175,True,True
