unit,hd_mvl,path,include
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c3,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t2c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c1,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
t1c2,,sub-10697/sub-10697_ses-24020402_behavior+ecephys.nwb,True
