session,signed_contrast,choice_right,block_right,neural_group
8db36de1-8f17-4446-b527-b5d91909b45a,0.125,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,1,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,1,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,1,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.0625,0,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.125,1,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.125,1,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,0,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.0625,1,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.125,0,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,1,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,1,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.125,1,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.0625,1,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.125,1,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,1,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.0625,1,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,1,high
8db36de1-8f17-4446-b527-b5d91909b45a,0.0625,0,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.125,1,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,0,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,1,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.0625,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.125,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.0625,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.0625,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,1,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,1,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,1,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.125,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,1,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,1,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.125,0,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.125,0,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.0625,0,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.0625,0,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,1,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,0,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.125,1,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,0,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,1,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,1,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.0625,0,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,1,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.0625,0,1,high
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,1,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,0,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,0,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,0,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,0,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,1,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.125,1,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.125,1,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,0,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.0625,0,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.0625,0,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.125,1,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.125,1,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.125,0,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,1,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,1,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,1,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.0625,0,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.0625,1,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,1,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,0,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.0625,0,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.125,0,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.0625,0,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,0,1,high
8db36de1-8f17-4446-b527-b5d91909b45a,0.125,0,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.125,1,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,1,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.125,1,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.0625,1,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.125,0,1,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,1,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.125,1,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,1,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.125,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.0625,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.0625,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,1,high
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,0,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,1,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,1,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,0,1,high
8db36de1-8f17-4446-b527-b5d91909b45a,0.125,1,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.125,0,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.125,1,1,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,1,high
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,0,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.0625,0,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,1,1,high
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,0,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.125,1,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.125,1,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,1,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,1,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.0625,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.125,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,0.125,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,0.125,0,1,high
8db36de1-8f17-4446-b527-b5d91909b45a,0.0625,0,1,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,1,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,1,1,high
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,1,1,high
8db36de1-8f17-4446-b527-b5d91909b45a,0.0625,1,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.0625,0,1,high
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,1,1,high
8db36de1-8f17-4446-b527-b5d91909b45a,0.125,1,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,1,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.125,1,1,high
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,1,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,1,1,high
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,1,1,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.0625,0,1,high
8db36de1-8f17-4446-b527-b5d91909b45a,0.125,1,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,1,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,1,1,high
8db36de1-8f17-4446-b527-b5d91909b45a,0.125,1,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.0625,1,1,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,1,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,0.0625,1,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,1,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,1,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,0,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,1,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.0625,1,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.0625,1,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,0,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,1,high
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,1,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.0625,0,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.0625,1,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.0625,0,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.0625,1,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.125,1,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,1,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.125,1,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,1,1,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,1,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.0625,1,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,1,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.125,1,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,1,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.0625,1,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.0625,1,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,1,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.0625,1,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.0625,0,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.125,0,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.125,1,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,1,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.125,1,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,1,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,1,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,1,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,1,1,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,1,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,1,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.0625,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,1,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,0.0625,1,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,0.0,1,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,1,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.125,1,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,0.125,1,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,1,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,0.25,1,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.125,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,mid
8db36de1-8f17-4446-b527-b5d91909b45a,-0.25,0,0,high
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,low
8db36de1-8f17-4446-b527-b5d91909b45a,-0.0625,0,0,mid
